Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,33186,8.0,8,,,,,,
,,,,,33199,13.0,13,,,,,,
,,,,,33202,3.0,3,,,,,,
,,,,,33207,5.0,5,,,,,,
,,,,,33211,4.0,4,,,,,,
,,,,,33214,3.0,3,,,,,,
,,,,,33226,12.0,12,,,,,,
,,,,,33230,4.0,4,,,,,,
,,,,,33237,7.0,7,,,,,,
,,,,,33247,10.0,10,,,,,,
,,,,,33254,7.0,7,,,,,,
,,,,,33260,6.0,6,,,,,,
,,,,,33267,7.0,7,,,,,,
,,,,,33274,7.0,7,,,,,,
,,,,,33279,5.0,5,,,,,,
,,,,,33297,18.0,18,,,,,,
,,,,,33304,7.0,7,,,,,,
,,,,,33310,6.0,6,,,,,,
,,,,,33316,6.0,6,,,,,,
,,,,,33324,8.0,8,,,,,,
,,,,,33328,4.0,4,,,,,,
,,,,,33331,3.0,3,,,,,,
,,,,,33343,12.0,12,,,,,,
,,,,,33347,4.0,4,,,,,,
,,,,,33356,9.0,9,,,,,,
,,,,,33363,7.0,7,,,,,,
,,,,,33366,3.0,3,,,,,,
,,,,,33370,4.0,4,,,,,,
,,,,,33373,3.0,3,,,,,,
,,,,,33378,5.0,5,,,,,,
,,,,,33382,4.0,4,,,,,,
,,,,,33388,6.0,6,,,,,,
,,,,,33391,3.0,3,,,,,,
,,,,,33396,5.0,5,,,,,,
,,,,,33403,7.0,7,,,,,,
,,,,,33407,4.0,4,,,,,,
,,,,,33418,11.0,11,,,,,,
,,,,,33421,3.0,3,,,,,,
,,,,,33426,5.0,5,,,,,,
,,,,,33430,4.0,4,,,,,,
,,,,,33435,5.0,5,,,,,,
,,,,,33439,4.0,4,,,,,,
,,,,,33448,9.0,9,,,,,,
,,,,,33458,10.0,10,,,,,,
,,,,,33461,3.0,3,,,,,,
,,,,,33467,6.0,6,,,,,,
,,,,,33488,21.0,21,,,,,,
,,,,,33495,7.0,7,,,,,,
,,,,,33498,3.0,3,,,,,,
,,,,,33502,4.0,4,,,,,,
,,,,,33509,7.0,7,,,,,,
,,,,,33513,4.0,4,,,,,,
,,,,,33524,11.0,11,,,,,,
,,,,,33528,4.0,4,,,,,,
,,,,,33532,4.0,4,,,,,,
,,,,,33538,6.0,6,,,,,,
,,,,,33548,10.0,10,,,,,,
,,,,,33552,4.0,4,,,,,,
,,,,,33558,6.0,6,,,,,,
,,,,,33567,9.0,9,,,,,,
,,,,,33575,8.0,8,,,,,,
,,,,,33587,12.0,12,,,,,,
,,,,,33610,23.0,23,,,,,,
,,,,,33619,9.0,9,,,,,,
,,,,,33623,4.0,4,,,,,,
,,,,,33626,3.0,3,,,,,,
,,,,,33632,6.0,6,,,,,,
,,,,,33636,4.0,4,,,,,,
,,,,,33639,3.0,3,,,,,,
,,,,,33643,4.0,4,,,,,,
,,,,,33649,6.0,6,,,,,,
,,,,,33672,23.0,23,,,,,,
,,,,,33677,5.0,5,,,,,,
,,,,,33680,3.0,3,,,,,,
,,,,,33686,6.0,6,,,,,,
,,,,,33692,6.0,6,,,,,,
,,,,,33696,4.0,4,,,,,,
,,,,,33701,5.0,5,,,,,,
,,,,,33707,6.0,6,,,,,,
,,,,,33715,8.0,8,,,,,,
,,,,,33719,4.0,4,,,,,,
,,,,,33723,4.0,4,,,,,,
,,,,,33726,3.0,3,,,,,,
,,,,,33736,10.0,10,,,,,,
,,,,,33741,5.0,5,,,,,,
,,,,,33748,7.0,7,,,,,,
,,,,,33754,6.0,6,,,,,,
,,,,,33763,9.0,9,,,,,,
,,,,,33770,7.0,7,,,,,,
,,,,,33774,4.0,4,,,,,,
,,,,,33783,9.0,9,,,,,,
,,,,,33788,5.0,5,,,,,,
,,,,,33795,7.0,7,,,,,,
,,,,,33798,3.0,3,,,,,,
,,,,,33803,5.0,5,,,,,,
,,,,,33814,11.0,11,,,,,,
,,,,,33819,5.0,5,,,,,,
,,,,,33825,6.0,6,,,,,,
,,,,,33830,5.0,5,,,,,,
,,,,,33834,4.0,4,,,,,,
,,,,,33844,10.0,10,,,,,,
,,,,,33852,8.0,8,,,,,,
,,,,,33859,7.0,7,,,,,,
,,,,,33864,5.0,5,,,,,,
,,,,,33868,4.0,4,,,,,,
,,,,,33874,6.0,6,,,,,,
,,,,,33877,3.0,3,,,,,,
,,,,,33884,7.0,7,,,,,,
,,,,,33891,7.0,7,,,,,,
,,,,,33895,4.0,4,,,,,,
,,,,,33901,6.0,6,,,,,,
,,,,,33905,4.0,4,,,,,,
,,,,,33911,6.0,6,,,,,,
,,,,,33919,8.0,8,,,,,,
,,,,,33926,7.0,7,,,,,,
,,,,,33931,5.0,5,,,,,,
,,,,,33936,5.0,5,,,,,,
,,,,,33943,7.0,7,,,,,,
,,,,,33947,4.0,4,,,,,,
,,,,,33963,16.0,16,,,,,,
,,,,,33975,12.0,12,,,,,,
,,,,,33986,11.0,11,,,,,,
,,,,,33991,5.0,5,,,,,,
,,,,,34000,9.0,9,,,,,,
,,,,,34000,,,2.234806537628174,5.11437463760376,5.226768970489502,0.0003,0.0003,0.1
,,,,,34005,5.0,5,,,,,,
,,,,,34012,7.0,7,,,,,,
,,,,,34020,8.0,8,,,,,,
,,,,,34027,7.0,7,,,,,,
,,,,,34036,9.0,9,,,,,,
,,,,,34044,8.0,8,,,,,,
,,,,,34049,5.0,5,,,,,,
,,,,,34054,5.0,5,,,,,,
,,,,,34059,5.0,5,,,,,,
,,,,,34075,16.0,16,,,,,,
,,,,,34079,4.0,4,,,,,,
,,,,,34084,5.0,5,,,,,,
,,,,,34091,7.0,7,,,,,,
,,,,,34104,13.0,13,,,,,,
,,,,,34120,16.0,16,,,,,,
,,,,,34123,3.0,3,,,,,,
,,,,,34129,6.0,6,,,,,,
,,,,,34135,6.0,6,,,,,,
,,,,,34138,3.0,3,,,,,,
,,,,,34142,4.0,4,,,,,,
,,,,,34146,4.0,4,,,,,,
,,,,,34159,13.0,13,,,,,,
,,,,,34164,5.0,5,,,,,,
,,,,,34180,16.0,16,,,,,,
,,,,,34185,5.0,5,,,,,,
,,,,,34191,6.0,6,,,,,,
,,,,,34197,6.0,6,,,,,,
,,,,,34202,5.0,5,,,,,,
,,,,,34206,4.0,4,,,,,,
,,,,,34211,5.0,5,,,,,,
,,,,,34224,13.0,13,,,,,,
,,,,,34228,4.0,4,,,,,,
,,,,,34232,4.0,4,,,,,,
,,,,,34243,11.0,11,,,,,,
,,,,,34250,7.0,7,,,,,,
,,,,,34256,6.0,6,,,,,,
,,,,,34259,3.0,3,,,,,,
,,,,,34263,4.0,4,,,,,,
,,,,,34272,9.0,9,,,,,,
,,,,,34279,7.0,7,,,,,,
,,,,,34283,4.0,4,,,,,,
,,,,,34288,5.0,5,,,,,,
,,,,,34296,8.0,8,,,,,,
,,,,,34300,4.0,4,,,,,,
,,,,,34306,6.0,6,,,,,,
,,,,,34314,8.0,8,,,,,,
,,,,,34329,15.0,15,,,,,,
,,,,,34340,11.0,11,,,,,,
,,,,,34345,5.0,5,,,,,,
,,,,,34349,4.0,4,,,,,,
,,,,,34352,3.0,3,,,,,,
,,,,,34362,10.0,10,,,,,,
,,,,,34370,8.0,8,,,,,,
,,,,,34376,6.0,6,,,,,,
,,,,,34379,3.0,3,,,,,,
,,,,,34386,7.0,7,,,,,,
,,,,,34391,5.0,5,,,,,,
,,,,,34399,8.0,8,,,,,,
,,,,,34402,3.0,3,,,,,,
,,,,,34409,7.0,7,,,,,,
,,,,,34414,5.0,5,,,,,,
,,,,,34422,8.0,8,,,,,,
,,,,,34427,5.0,5,,,,,,
,,,,,34432,5.0,5,,,,,,
,,,,,34435,3.0,3,,,,,,
,,,,,34438,3.0,3,,,,,,
,,,,,34445,7.0,7,,,,,,
,,,,,34450,5.0,5,,,,,,
,,,,,34453,3.0,3,,,,,,
,,,,,34460,7.0,7,,,,,,
,,,,,34468,8.0,8,,,,,,
,,,,,34472,4.0,4,,,,,,
,,,,,34478,6.0,6,,,,,,
,,,,,34483,5.0,5,,,,,,
,,,,,34498,15.0,15,,,,,,
,,,,,34506,8.0,8,,,,,,
,,,,,34509,3.0,3,,,,,,
,,,,,34512,3.0,3,,,,,,
,,,,,34520,8.0,8,,,,,,
,,,,,34528,8.0,8,,,,,,
,,,,,34540,12.0,12,,,,,,
,,,,,34545,5.0,5,,,,,,
,,,,,34550,5.0,5,,,,,,
,,,,,34560,10.0,10,,,,,,
,,,,,34576,16.0,16,,,,,,
,,,,,34580,4.0,4,,,,,,
,,,,,34587,7.0,7,,,,,,
,,,,,34595,8.0,8,,,,,,
,,,,,34600,5.0,5,,,,,,
,,,,,34607,7.0,7,,,,,,
,,,,,34613,6.0,6,,,,,,
,,,,,34616,3.0,3,,,,,,
,,,,,34626,10.0,10,,,,,,
,,,,,34634,8.0,8,,,,,,
,,,,,34639,5.0,5,,,,,,
,,,,,34645,6.0,6,,,,,,
,,,,,34648,3.0,3,,,,,,
,,,,,34654,6.0,6,,,,,,
,,,,,34658,4.0,4,,,,,,
,,,,,34676,18.0,18,,,,,,
,,,,,34685,9.0,9,,,,,,
,,,,,34691,6.0,6,,,,,,
,,,,,34696,5.0,5,,,,,,
,,,,,34706,10.0,10,,,,,,
,,,,,34710,4.0,4,,,,,,
,,,,,34720,10.0,10,,,,,,
,,,,,34723,3.0,3,,,,,,
,,,,,34749,26.0,26,,,,,,
,,,,,34754,5.0,5,,,,,,
,,,,,34758,4.0,4,,,,,,
,,,,,34762,4.0,4,,,,,,
,,,,,34767,5.0,5,,,,,,
,,,,,34772,5.0,5,,,,,,
,,,,,34778,6.0,6,,,,,,
,,,,,34783,5.0,5,,,,,,
,,,,,34787,4.0,4,,,,,,
,,,,,34795,8.0,8,,,,,,
,,,,,34799,4.0,4,,,,,,
,,,,,34810,11.0,11,,,,,,
,,,,,34814,4.0,4,,,,,,
,,,,,34820,6.0,6,,,,,,
,,,,,34838,18.0,18,,,,,,
,,,,,34847,9.0,9,,,,,,
,,,,,34851,4.0,4,,,,,,
,,,,,34856,5.0,5,,,,,,
,,,,,34861,5.0,5,,,,,,
,,,,,34867,6.0,6,,,,,,
,,,,,34880,13.0,13,,,,,,
,,,,,34884,4.0,4,,,,,,
,,,,,34888,4.0,4,,,,,,
,,,,,34891,3.0,3,,,,,,
,,,,,34895,4.0,4,,,,,,
,,,,,34898,3.0,3,,,,,,
,,,,,34904,6.0,6,,,,,,
,,,,,34910,6.0,6,,,,,,
,,,,,34916,6.0,6,,,,,,
,,,,,34920,4.0,4,,,,,,
,,,,,34925,5.0,5,,,,,,
,,,,,34939,14.0,14,,,,,,
,,,,,34953,14.0,14,,,,,,
,,,,,34957,4.0,4,,,,,,
,,,,,34968,11.0,11,,,,,,
,,,,,34974,6.0,6,,,,,,
,,,,,34979,5.0,5,,,,,,
,,,,,34989,10.0,10,,,,,,
,,,,,34994,5.0,5,,,,,,
5.6,1.7435596,9.0,3.0,5.6,35000,,,2.3727080821990967,5.0256242752075195,5.111794471740723,0.0003,0.0003,0.1
,,,,,35007,13.0,13,,,,,,
,,,,,35012,5.0,5,,,,,,
,,,,,35018,6.0,6,,,,,,
,,,,,35025,7.0,7,,,,,,
,,,,,35029,4.0,4,,,,,,
,,,,,35035,6.0,6,,,,,,
,,,,,35040,5.0,5,,,,,,
,,,,,35046,6.0,6,,,,,,
,,,,,35052,6.0,6,,,,,,
,,,,,35058,6.0,6,,,,,,
,,,,,35067,9.0,9,,,,,,
,,,,,35074,7.0,7,,,,,,
,,,,,35079,5.0,5,,,,,,
,,,,,35084,5.0,5,,,,,,
,,,,,35089,5.0,5,,,,,,
,,,,,35092,3.0,3,,,,,,
,,,,,35098,6.0,6,,,,,,
,,,,,35111,13.0,13,,,,,,
,,,,,35117,6.0,6,,,,,,
,,,,,35124,7.0,7,,,,,,
,,,,,35145,21.0,21,,,,,,
,,,,,35152,7.0,7,,,,,,
,,,,,35156,4.0,4,,,,,,
,,,,,35162,6.0,6,,,,,,
,,,,,35167,5.0,5,,,,,,
,,,,,35170,3.0,3,,,,,,
,,,,,35173,3.0,3,,,,,,
,,,,,35187,14.0,14,,,,,,
,,,,,35194,7.0,7,,,,,,
,,,,,35197,3.0,3,,,,,,
,,,,,35203,6.0,6,,,,,,
,,,,,35210,7.0,7,,,,,,
,,,,,35220,10.0,10,,,,,,
,,,,,35228,8.0,8,,,,,,
,,,,,35231,3.0,3,,,,,,
,,,,,35234,3.0,3,,,,,,
,,,,,35244,10.0,10,,,,,,
,,,,,35247,3.0,3,,,,,,
,,,,,35252,5.0,5,,,,,,
,,,,,35260,8.0,8,,,,,,
,,,,,35263,3.0,3,,,,,,
,,,,,35266,3.0,3,,,,,,
,,,,,35269,3.0,3,,,,,,
,,,,,35285,16.0,16,,,,,,
,,,,,35295,10.0,10,,,,,,
,,,,,35298,3.0,3,,,,,,
,,,,,35302,4.0,4,,,,,,
,,,,,35305,3.0,3,,,,,,
,,,,,35311,6.0,6,,,,,,
,,,,,35314,3.0,3,,,,,,
,,,,,35320,6.0,6,,,,,,
,,,,,35324,4.0,4,,,,,,
,,,,,35328,4.0,4,,,,,,
,,,,,35335,7.0,7,,,,,,
,,,,,35340,5.0,5,,,,,,
,,,,,35352,12.0,12,,,,,,
,,,,,35355,3.0,3,,,,,,
,,,,,35366,11.0,11,,,,,,
,,,,,35372,6.0,6,,,,,,
,,,,,35379,7.0,7,,,,,,
,,,,,35394,15.0,15,,,,,,
,,,,,35406,12.0,12,,,,,,
,,,,,35419,13.0,13,,,,,,
,,,,,35423,4.0,4,,,,,,
,,,,,35439,16.0,16,,,,,,
,,,,,35444,5.0,5,,,,,,
,,,,,35452,8.0,8,,,,,,
,,,,,35457,5.0,5,,,,,,
,,,,,35462,5.0,5,,,,,,
,,,,,35465,3.0,3,,,,,,
,,,,,35471,6.0,6,,,,,,
,,,,,35477,6.0,6,,,,,,
,,,,,35481,4.0,4,,,,,,
,,,,,35488,7.0,7,,,,,,
,,,,,35497,9.0,9,,,,,,
,,,,,35502,5.0,5,,,,,,
,,,,,35506,4.0,4,,,,,,
,,,,,35516,10.0,10,,,,,,
,,,,,35526,10.0,10,,,,,,
,,,,,35536,10.0,10,,,,,,
,,,,,35545,9.0,9,,,,,,
,,,,,35555,10.0,10,,,,,,
,,,,,35559,4.0,4,,,,,,
,,,,,35562,3.0,3,,,,,,
,,,,,35565,3.0,3,,,,,,
,,,,,35571,6.0,6,,,,,,
,,,,,35578,7.0,7,,,,,,
,,,,,35583,5.0,5,,,,,,
,,,,,35596,13.0,13,,,,,,
,,,,,35611,15.0,15,,,,,,
,,,,,35617,6.0,6,,,,,,
,,,,,35620,3.0,3,,,,,,
,,,,,35624,4.0,4,,,,,,
,,,,,35632,8.0,8,,,,,,
,,,,,35657,25.0,25,,,,,,
,,,,,35671,14.0,14,,,,,,
,,,,,35681,10.0,10,,,,,,
,,,,,35687,6.0,6,,,,,,
,,,,,35695,8.0,8,,,,,,
,,,,,35702,7.0,7,,,,,,
,,,,,35707,5.0,5,,,,,,
,,,,,35715,8.0,8,,,,,,
,,,,,35722,7.0,7,,,,,,
,,,,,35725,3.0,3,,,,,,
,,,,,35737,12.0,12,,,,,,
,,,,,35755,18.0,18,,,,,,
,,,,,35766,11.0,11,,,,,,
,,,,,35770,4.0,4,,,,,,
,,,,,35785,15.0,15,,,,,,
,,,,,35797,12.0,12,,,,,,
,,,,,35801,4.0,4,,,,,,
,,,,,35806,5.0,5,,,,,,
,,,,,35812,6.0,6,,,,,,
,,,,,35819,7.0,7,,,,,,
,,,,,35827,8.0,8,,,,,,
,,,,,35831,4.0,4,,,,,,
,,,,,35835,4.0,4,,,,,,
,,,,,35838,3.0,3,,,,,,
,,,,,35848,10.0,10,,,,,,
,,,,,35854,6.0,6,,,,,,
,,,,,35858,4.0,4,,,,,,
,,,,,35862,4.0,4,,,,,,
,,,,,35868,6.0,6,,,,,,
,,,,,35875,7.0,7,,,,,,
,,,,,35880,5.0,5,,,,,,
,,,,,35883,3.0,3,,,,,,
,,,,,35886,3.0,3,,,,,,
,,,,,35890,4.0,4,,,,,,
,,,,,35894,4.0,4,,,,,,
,,,,,35897,3.0,3,,,,,,
,,,,,35905,8.0,8,,,,,,
,,,,,35908,3.0,3,,,,,,
,,,,,35915,7.0,7,,,,,,
,,,,,35920,5.0,5,,,,,,
,,,,,35929,9.0,9,,,,,,
,,,,,35933,4.0,4,,,,,,
,,,,,35939,6.0,6,,,,,,
,,,,,35942,3.0,3,,,,,,
,,,,,35950,8.0,8,,,,,,
,,,,,35954,4.0,4,,,,,,
,,,,,35958,4.0,4,,,,,,
,,,,,35962,4.0,4,,,,,,
,,,,,35966,4.0,4,,,,,,
,,,,,35970,4.0,4,,,,,,
,,,,,35976,6.0,6,,,,,,
,,,,,35988,12.0,12,,,,,,
,,,,,35991,3.0,3,,,,,,
,,,,,35995,4.0,4,,,,,,
,,,,,36000,,,2.1952521800994873,4.735416412353516,4.753436088562012,0.0003,0.0003,0.1
,,,,,36001,6.0,6,,,,,,
,,,,,36007,6.0,6,,,,,,
,,,,,36013,6.0,6,,,,,,
,,,,,36019,6.0,6,,,,,,
,,,,,36031,12.0,12,,,,,,
,,,,,36034,3.0,3,,,,,,
,,,,,36041,7.0,7,,,,,,
,,,,,36049,8.0,8,,,,,,
,,,,,36055,6.0,6,,,,,,
,,,,,36058,3.0,3,,,,,,
,,,,,36062,4.0,4,,,,,,
,,,,,36065,3.0,3,,,,,,
,,,,,36071,6.0,6,,,,,,
,,,,,36083,12.0,12,,,,,,
,,,,,36088,5.0,5,,,,,,
,,,,,36098,10.0,10,,,,,,
,,,,,36110,12.0,12,,,,,,
,,,,,36131,21.0,21,,,,,,
,,,,,36136,5.0,5,,,,,,
,,,,,36139,3.0,3,,,,,,
,,,,,36145,6.0,6,,,,,,
,,,,,36148,3.0,3,,,,,,
,,,,,36152,4.0,4,,,,,,
,,,,,36157,5.0,5,,,,,,
,,,,,36169,12.0,12,,,,,,
,,,,,36180,11.0,11,,,,,,
,,,,,36189,9.0,9,,,,,,
,,,,,36195,6.0,6,,,,,,
,,,,,36208,13.0,13,,,,,,
,,,,,36211,3.0,3,,,,,,
,,,,,36215,4.0,4,,,,,,
,,,,,36220,5.0,5,,,,,,
,,,,,36239,19.0,19,,,,,,
,,,,,36244,5.0,5,,,,,,
,,,,,36247,3.0,3,,,,,,
,,,,,36256,9.0,9,,,,,,
,,,,,36260,4.0,4,,,,,,
,,,,,36263,3.0,3,,,,,,
,,,,,36275,12.0,12,,,,,,
,,,,,36281,6.0,6,,,,,,
,,,,,36290,9.0,9,,,,,,
,,,,,36295,5.0,5,,,,,,
,,,,,36304,9.0,9,,,,,,
,,,,,36308,4.0,4,,,,,,
,,,,,36312,4.0,4,,,,,,
,,,,,36316,4.0,4,,,,,,
,,,,,36321,5.0,5,,,,,,
,,,,,36328,7.0,7,,,,,,
,,,,,36333,5.0,5,,,,,,
,,,,,36343,10.0,10,,,,,,
,,,,,36347,4.0,4,,,,,,
,,,,,36351,4.0,4,,,,,,
,,,,,36364,13.0,13,,,,,,
,,,,,36372,8.0,8,,,,,,
,,,,,36384,12.0,12,,,,,,
,,,,,36390,6.0,6,,,,,,
,,,,,36393,3.0,3,,,,,,
,,,,,36401,8.0,8,,,,,,
,,,,,36406,5.0,5,,,,,,
,,,,,36412,6.0,6,,,,,,
,,,,,36423,11.0,11,,,,,,
,,,,,36433,10.0,10,,,,,,
,,,,,36437,4.0,4,,,,,,
,,,,,36448,11.0,11,,,,,,
,,,,,36454,6.0,6,,,,,,
,,,,,36465,11.0,11,,,,,,
,,,,,36468,3.0,3,,,,,,
,,,,,36473,5.0,5,,,,,,
,,,,,36485,12.0,12,,,,,,
,,,,,36489,4.0,4,,,,,,
,,,,,36496,7.0,7,,,,,,
,,,,,36505,9.0,9,,,,,,
,,,,,36513,8.0,8,,,,,,
,,,,,36516,3.0,3,,,,,,
,,,,,36524,8.0,8,,,,,,
,,,,,36527,3.0,3,,,,,,
,,,,,36532,5.0,5,,,,,,
,,,,,36552,20.0,20,,,,,,
,,,,,36570,18.0,18,,,,,,
,,,,,36578,8.0,8,,,,,,
,,,,,36583,5.0,5,,,,,,
,,,,,36591,8.0,8,,,,,,
,,,,,36595,4.0,4,,,,,,
,,,,,36602,7.0,7,,,,,,
,,,,,36609,7.0,7,,,,,,
,,,,,36616,7.0,7,,,,,,
,,,,,36622,6.0,6,,,,,,
,,,,,36626,4.0,4,,,,,,
,,,,,36633,7.0,7,,,,,,
,,,,,36648,15.0,15,,,,,,
,,,,,36651,3.0,3,,,,,,
,,,,,36659,8.0,8,,,,,,
,,,,,36664,5.0,5,,,,,,
,,,,,36667,3.0,3,,,,,,
,,,,,36682,15.0,15,,,,,,
,,,,,36685,3.0,3,,,,,,
,,,,,36688,3.0,3,,,,,,
,,,,,36697,9.0,9,,,,,,
,,,,,36704,7.0,7,,,,,,
,,,,,36707,3.0,3,,,,,,
,,,,,36720,13.0,13,,,,,,
,,,,,36727,7.0,7,,,,,,
,,,,,36754,27.0,27,,,,,,
,,,,,36761,7.0,7,,,,,,
,,,,,36764,3.0,3,,,,,,
,,,,,36770,6.0,6,,,,,,
,,,,,36774,4.0,4,,,,,,
,,,,,36784,10.0,10,,,,,,
,,,,,36790,6.0,6,,,,,,
,,,,,36796,6.0,6,,,,,,
,,,,,36799,3.0,3,,,,,,
,,,,,36814,15.0,15,,,,,,
,,,,,36819,5.0,5,,,,,,
,,,,,36828,9.0,9,,,,,,
,,,,,36832,4.0,4,,,,,,
,,,,,36838,6.0,6,,,,,,
,,,,,36841,3.0,3,,,,,,
,,,,,36846,5.0,5,,,,,,
,,,,,36850,4.0,4,,,,,,
,,,,,36856,6.0,6,,,,,,
,,,,,36863,7.0,7,,,,,,
,,,,,36873,10.0,10,,,,,,
,,,,,36889,16.0,16,,,,,,
,,,,,36893,4.0,4,,,,,,
,,,,,36896,3.0,3,,,,,,
,,,,,36900,4.0,4,,,,,,
,,,,,36904,4.0,4,,,,,,
,,,,,36908,4.0,4,,,,,,
,,,,,36912,4.0,4,,,,,,
,,,,,36915,3.0,3,,,,,,
,,,,,36925,10.0,10,,,,,,
,,,,,36942,17.0,17,,,,,,
,,,,,36945,3.0,3,,,,,,
,,,,,36948,3.0,3,,,,,,
,,,,,36964,16.0,16,,,,,,
,,,,,36968,4.0,4,,,,,,
,,,,,36979,11.0,11,,,,,,
,,,,,36988,9.0,9,,,,,,
,,,,,36992,4.0,4,,,,,,
,,,,,36998,6.0,6,,,,,,
,,,,,37000,,,2.192612409591675,5.025673866271973,5.146993637084961,0.0003,0.0003,0.1
,,,,,37004,6.0,6,,,,,,
,,,,,37010,6.0,6,,,,,,
,,,,,37028,18.0,18,,,,,,
,,,,,37039,11.0,11,,,,,,
,,,,,37044,5.0,5,,,,,,
,,,,,37051,7.0,7,,,,,,
,,,,,37059,8.0,8,,,,,,
,,,,,37066,7.0,7,,,,,,
,,,,,37070,4.0,4,,,,,,
,,,,,37078,8.0,8,,,,,,
,,,,,37090,12.0,12,,,,,,
,,,,,37100,10.0,10,,,,,,
,,,,,37113,13.0,13,,,,,,
,,,,,37123,10.0,10,,,,,,
,,,,,37132,9.0,9,,,,,,
,,,,,37136,4.0,4,,,,,,
,,,,,37140,4.0,4,,,,,,
,,,,,37145,5.0,5,,,,,,
,,,,,37155,10.0,10,,,,,,
,,,,,37163,8.0,8,,,,,,
,,,,,37167,4.0,4,,,,,,
,,,,,37172,5.0,5,,,,,,
,,,,,37182,10.0,10,,,,,,
,,,,,37186,4.0,4,,,,,,
,,,,,37212,26.0,26,,,,,,
,,,,,37217,5.0,5,,,,,,
,,,,,37225,8.0,8,,,,,,
,,,,,37230,5.0,5,,,,,,
,,,,,37234,4.0,4,,,,,,
,,,,,37237,3.0,3,,,,,,
,,,,,37240,3.0,3,,,,,,
,,,,,37250,10.0,10,,,,,,
,,,,,37255,5.0,5,,,,,,
,,,,,37262,7.0,7,,,,,,
,,,,,37266,4.0,4,,,,,,
,,,,,37273,7.0,7,,,,,,
,,,,,37285,12.0,12,,,,,,
,,,,,37288,3.0,3,,,,,,
,,,,,37292,4.0,4,,,,,,
,,,,,37298,6.0,6,,,,,,
,,,,,37305,7.0,7,,,,,,
,,,,,37311,6.0,6,,,,,,
,,,,,37323,12.0,12,,,,,,
,,,,,37330,7.0,7,,,,,,
,,,,,37336,6.0,6,,,,,,
,,,,,37339,3.0,3,,,,,,
,,,,,37344,5.0,5,,,,,,
,,,,,37354,10.0,10,,,,,,
,,,,,37360,6.0,6,,,,,,
,,,,,37364,4.0,4,,,,,,
,,,,,37368,4.0,4,,,,,,
,,,,,37371,3.0,3,,,,,,
,,,,,37379,8.0,8,,,,,,
,,,,,37382,3.0,3,,,,,,
,,,,,37388,6.0,6,,,,,,
,,,,,37397,9.0,9,,,,,,
,,,,,37404,7.0,7,,,,,,
,,,,,37411,7.0,7,,,,,,
,,,,,37423,12.0,12,,,,,,
,,,,,37428,5.0,5,,,,,,
,,,,,37432,4.0,4,,,,,,
,,,,,37447,15.0,15,,,,,,
,,,,,37451,4.0,4,,,,,,
,,,,,37473,22.0,22,,,,,,
,,,,,37478,5.0,5,,,,,,
,,,,,37486,8.0,8,,,,,,
,,,,,37492,6.0,6,,,,,,
,,,,,37499,7.0,7,,,,,,
,,,,,37502,3.0,3,,,,,,
,,,,,37505,3.0,3,,,,,,
,,,,,37510,5.0,5,,,,,,
,,,,,37519,9.0,9,,,,,,
,,,,,37524,5.0,5,,,,,,
,,,,,37532,8.0,8,,,,,,
,,,,,37540,8.0,8,,,,,,
,,,,,37550,10.0,10,,,,,,
,,,,,37556,6.0,6,,,,,,
,,,,,37562,6.0,6,,,,,,
,,,,,37566,4.0,4,,,,,,
,,,,,37576,10.0,10,,,,,,
,,,,,37581,5.0,5,,,,,,
,,,,,37584,3.0,3,,,,,,
,,,,,37595,11.0,11,,,,,,
,,,,,37599,4.0,4,,,,,,
,,,,,37603,4.0,4,,,,,,
,,,,,37612,9.0,9,,,,,,
,,,,,37615,3.0,3,,,,,,
,,,,,37623,8.0,8,,,,,,
,,,,,37630,7.0,7,,,,,,
,,,,,37635,5.0,5,,,,,,
,,,,,37640,5.0,5,,,,,,
,,,,,37652,12.0,12,,,,,,
,,,,,37656,4.0,4,,,,,,
,,,,,37661,5.0,5,,,,,,
,,,,,37667,6.0,6,,,,,,
,,,,,37671,4.0,4,,,,,,
,,,,,37676,5.0,5,,,,,,
,,,,,37687,11.0,11,,,,,,
,,,,,37700,13.0,13,,,,,,
,,,,,37704,4.0,4,,,,,,
,,,,,37709,5.0,5,,,,,,
,,,,,37713,4.0,4,,,,,,
,,,,,37727,14.0,14,,,,,,
,,,,,37730,3.0,3,,,,,,
,,,,,37733,3.0,3,,,,,,
,,,,,37736,3.0,3,,,,,,
,,,,,37756,20.0,20,,,,,,
,,,,,37763,7.0,7,,,,,,
,,,,,37767,4.0,4,,,,,,
,,,,,37773,6.0,6,,,,,,
,,,,,37781,8.0,8,,,,,,
,,,,,37794,13.0,13,,,,,,
,,,,,37801,7.0,7,,,,,,
,,,,,37805,4.0,4,,,,,,
,,,,,37812,7.0,7,,,,,,
,,,,,37816,4.0,4,,,,,,
,,,,,37825,9.0,9,,,,,,
,,,,,37833,8.0,8,,,,,,
,,,,,37843,10.0,10,,,,,,
,,,,,37846,3.0,3,,,,,,
,,,,,37854,8.0,8,,,,,,
,,,,,37857,3.0,3,,,,,,
,,,,,37887,30.0,30,,,,,,
,,,,,37892,5.0,5,,,,,,
,,,,,37896,4.0,4,,,,,,
